film_id,title,year,director
ECa10,T:The Final Judgement,1915,D:Carewe
ECa20,T:The trail to Yesterday,1918,D:Carewe
ECa30,T:Rio Grande,1920,D:Carewe
ECa40,T:San of the Sahara,1924,D:Carewe
ECa50,T:Resurrection,1927,D:Carewe
ECa55,T:Ramona,1928,D:Carewe
ECa60,T:Evangeline,1929,D:Carewe
ECa62,T:The Girl of the Golden West,1929,D:Carewe
ECa64,T:New Moon,1930,D:Carewe
ECa65,T:The Spoilers,1930,D:Carewe
ECa75,T:Are We Civilized?,1934,D:Carewe
GD1,T:Les Soeurs Ennemies,1915,D:Dulac
GD2,T:Geo le Mysterieux,1916,D:Dulac
GD3,T:Venus Victrix,1916,D:Dulac
GD7,T:La Fete Espanole,1919,D:Dulac
GD10,T:La Belle Dame Sans Merci,1920,D:Dulac
GD13,T:La Souriante Madame Beudet,1923,D:Dulac
GD19,T:La Coquille et le Clergyman,1926,D:Dulac
GMf20,T:Tennessee's Pardner,1915,D:Melford
GMf21,T:Gentleman of Leisure,1915,D:Melford
GMf40,T:Pettigrew's Girl,1919,D:Melford
GMf50,T:The Sheik,1921,D:Melford
GMf60,T:Dracula,1931,D:Melford
GMf70,T:The Light That Failed,1940,D:Melford
GuS10,T:Assunta Spina,1915,D:Serena
GuS12,T:The Woman of the Camelias,1915,D:Serena
IGA30,T:The Little Red Schoolhouse,1923,D:Adolfi
IGA40,T:The Phantom Express,1925,D:Adolfi
IGA50,T:Alexander Hamilton,1931,D:Adolfi
IGA60,T:The Man Who Played God,1932,D:Adolfi
IGA70,T:Voltaire,1933,D:Adolfi
JGE10,T:Joyous Troublemakers,1920,D:G Edwards
JGE18,T:Nero,1922,D:G Edwards
JGE20,T:Queen of Sheba,1922,D:G.Edwards
JGE25,T:It's the Law,1924,D:G Edwards
JMa30,T:Asphalt,1929,D:J.May
JMa50,T:Music in the Air,1934,D:J.May
JMa60,T:The House of Seven Gables,1940,D:J.May
JMa70,T:Johnny Doen't Live Here Any More,1944,D:J.May
LaW10,T:The Corporal's Daughter,1915,D:L.West
LFl30,T:Les Vampires,1915,D:Feuillade
LFl50,T:Fantomas,1916,D:Feuillade
LFl70,T:Judex,1917,D:Feuillade
RaW2,T:The Thief of Bagdad,1924,D:Walsh
RaW13,T:What Price Glory,1926,D:Walsh
RaW20,T:The Loves of Carmen,1927,D:Walsh
RaW24,T:Sadie Thompson,1928,D:Walsh
RaW40,T:The Man Who Came Back,1930,D:Walsh
RaW41,T:The Big Trail,1930,D:Walsh
RaW44,T:The Yellow Ticket,1931,D:Walsh
RaW47,T:The Bowery,1933,D:Walsh
RaW59,T:The Roaring Twenties,1939,D:Walsh
RaW60,T:St.~Louis Blues,1939,D:Walsh
RaW61,T:They Drive by Night,1940,D:Walsh
RaW62,T:High Sierra,1941,D:Walsh
RaW63,T:They Died With Their Boots On,1941,D:Walsh
RaW64,T:The Strawberry Blonde,1941,D:Walsh
RaW65,T:Manpower,1941,D:Walsh
RaW66,T:Desperate Journey,1942,D:Walsh
RaW67,T:Northern Pursuit,1943,D:Walsh
RaW70,T:Objective Burma,1945,D:Walsh
RaW72,T:The Man I Love,1946,D:Walsh
RaW73,T:One Sunday Afternoon,1949,D:Walsh
RaW74,T:White Heat,1949,D:Walsh
RaW75,T:Colorado Territory,1949,D:Walsh
RaW77,T:Distant Drums,1951,D:Walsh
RaW78,T:Blackbeard the Pirate,1952,D:Walsh
RaW80,T:Gun Fury,1953,D:Walsh
RaW81,T:Sea Devils,1953,D:Walsh
RaW82,T:Battle Cry,1954,D:Walsh
RaW85,T:Band of Angels,1957,D:Walsh
RaW87,T:The Naked and the Dead,1958,D:Walsh
RaW93,T:A Distant Trumpet,1964,D:Walsh
SG10,T:Ceux de Chez Nous,1915,D:Guitry
SG15,T:La Voyante,1925,D:Guitry
SG20,T:Les Deaux Couverts,1932,D:Guitry
SG25,T:Bonne Chance,1935,D:Guitry
SG30,T:Le Roman d'un Tricheur,1936,D:Guitry
SG33,T:The Pearls of the Crown,1937,D:Guitry
SG35,T:Quadrille,1938,D:Guitry
SG37,T:Champes-Elyse\'es,1938,D:Guitry
SG40,T:Ils Etaient Neuf Celibataires,1939,D:Guitry
SG43,T:Le Destin Fabuleux de Desiree Clary,1942,D:Guitry
SG45,T:Donne-moi Tes Yeux,1943,D:Guitry
SG49,T:La Diable Boiteux,1948,D:Guitry
SG50,T:Le Comedien,1949,D:Guitry
SG54,T:La Poison,1951,D:Guitry
SG55,T:Debureau,1951,D:Guitry
SG60,T:Versailles,1954,D:Guitry
SG65,T:Napoleon,1955,D:Guitry
SG66,T:Si Paris m'etait cont\'e,1955,D:Guitry
SG69,T:Les Trois Font la Paire,1957,D:Guitry
SG70,T:Le Vie a Dieux,1957,D:Guitry
SG71,T:Assassins et Voleurs,1957,D:Guitry
WDT10,T:Going to the San Francisco World's Fair,1916,D:W.D.Taylor
WDT17,T:Tom Sawyer,1917,D:W.D.Taylor
WDT19,T:Johanna Enlists,1918,D:W.D.Taylor
WDT20,T:Huck and Tom,1918,D:W.D.Taylor
WDT27,T:Anne of Green Gables,1919,D:W.D.Taylor
WDT31,T:Huckleberry Finn,1920,D:W.D.Taylor
Z1510,T:Two Orphans,1915,D:Unknown15
Z1512,T:The Clemenceau Case,1915,D:Unknown15
Z1514,T:The Stain,1915,D:Unknown15
Z1516,T:Lady Audley's Secret,1915,D:Unknown15
Z1518,T:The Vixen,1916,D:Unknown15
Z1520,T:A Fool There Was,1916,D:Unknown15
Z1522,T:Sin,1916,D:Unknown15
Z1524,T:The Light,1916,D:Unknown15
Z1526,T:Destruction,1916,D:Unknown15
Z1528,T:Gold and the Woman,1916,D:Unknown15
Z1530,T:The Serpent,1916,D:Unknown15
Z1532,T:Eternal Sappho,1916,D:Unknown15
Z1536,T:Her Double Life,1916,D:Unknown15
Z1538,T:Cleopatra,1917,D:Unknown15
Z1540,T:Madame Du Barry,1917,D:Unknown15
Z1542,T:Under Two Flags,1917,D:Unknown15
Z1544,T:Camille,1917,D:Unknown15
Z1546,T:Heart and Soul,1917,D:Unknown15
Z1548,T:The Tiger Woman,1917,D:Unknown15
Z1550,T:Salome,1918,D:Unknown15
Z1552,T:When A Woman Sins,1918,D:Unknown15
Z1554,T:The Forbidden Path,1918,D:Unknown15
Z1556,T:The She Devil,1918,D:Unknown15
Z1558,T:Rose of the Blood,1918,D:Unknown15
Z1560,T:Kathleen Mavourneen,1919,D:Unknown15
Z1562,T:La Belle Russe,1919,D:Unknown15
Z1564,T:When Men Desire,1919,D:Unknown15
Z1566,T:The Siren's Song,1919,D:Unknown15
Z1568,T:A Woman There Was,1920,D:Unknown15
Z1570,T:The Price of Silence,1921,D:Unknown15
Z1572,T:Her Greatest Love,1921,D:Unknown15
Z1576,T:The Unchastened Woman,1925,D:Unknown15
Z1578,T:Madame Mystery,1926,D:Unknown15
Z1580,T:The Dancer of Paris,1928,Unknown15
AB1,T:Perfido Incanto,1916,D:A.Bragaglia
AB2,T:Thais,1916,D:A.Bragaglia
AG10,T:J'accuse,1919,D:Gance
AG20,T:Napoleon,1927,D:Gance
AG30,T:La Fin du Monde,1930,D:Gance
AG40,T:Napoleon,1934,D:Gance
AG50,T:J'accuse,1937,D:Gance
AG65,T:Magirama,1955,D:Gance
AG70,T:Austerlitz,1960,D:Gance
HK1,T:Who Pays?,1916,D:H.King
HK10,T:Tol'able David,1921,D:H.King
HK20,T:The White Sister,H.King,PN:
HK25,T:Stella Dallas,1925,D:H.King
HK30,T:Whoopie,1929,D:H.King
HK50,T:State Fair,1933,D:H.King
HK56,T:Way Down East,1936,D:H.King
HK58,T:Lloyd's of London,1936,D:H.King
HK63,T:Ramona,1936,D:H.King
HK66,T:In Old Chicago,1938,D:H.King
HK67,T:Alexander's Ragtime Band,1938,D:H.King
HK69,T:Stanley and Livingstone,1939,D:H.King
HK71,T:Maryland,1940,D:H.King
HK72,T:Chad Hanna,1940,D:H.King
HK73,T:A Yank in the RAF,1941,D:H.King
HK75,T:The Black Swan,1942,D:H.King
HK76,T:The Song of Bernadette,1943,D:H.King
HK77,T:Wilson,1944,D:H.King
HK79,T:Margie,1946,D:H.King
HK80,T:Captain from Castile,1947,D:H.King
HK82,T:Twelve OClock High,1949,D:H.King
HK83,T:The Gunfighter,1950,D:H.King
HK86,T:David and Bathsheeba,1950,D:H.King
HK89,T:The Snows of Kilimandjaro,1952,D:H.King
HK91,T:Love is a many Splendored Thing,1955,D:H.King
HK92,T:Untamed,1955,D:H.King
HK94,T:The Sun also Rises,1957,D:H.King
HK99.,T:Tender is the Night,1961,D:H.King
JqF2,"T:T\^etes de Femmes, Femmes de T\^ete",1916,D:Feyder
JqF4,T:Un Conseil d'Ami,1917,D:Feyder
JqF6,T:La Faute d'Orthographe,1918,D:Feyder
JqF10,T:L'Atlantide,1921,D:Feyder
JqF20,T:Les Noveuax Messieurs,1929,D:Feyder
JqF25,T:The Kiss,1929,D:Feyder
JqF30,T:Le Grand Jeu,1934,D:Feyder
JqF40,T:La Kermesse Heroique,1935,D:Feyder
JqF50,T:Knight Without Armor,1937,D:Feyder
JqF60,T:La Lois du Nord,1939,D:Feyder
MaN30,T:Rebecca of Sunnybrook Farm,1917,D:Neilan
MaN40,T:Dady Long-Legs,1919,D:Neilan
MaN70,T:Tess of the D'Ubervilles,1925,D:Neilan
MaN110,T:Sweethearts on Parade,1930,D:Neilan
SFr42,T:Private Lives,1931,D:S.Franklin
SFr43,T:The Guardsman,1931,D:S.Franklin
SFr46,T:Reunion in Vienna,1933,D:S.Franklin
SFr50,T:Dark Angel,1935,D:S.Franklin
SFr60,T:The Good Earth,1937,D:S.Franklin
EJL10,T:The Three Godfathers,1916,D:LeSaint
WDM3,T:The Ragamuffin,1916,D:W.DeMille
WDM5,T:What Every Woman Knows,1921,D:W.DeMille
WDM10,T:Nice People,1922,D:W.DeMille
WDM20,T:Craig's Wife,1928,D:W.DeMille
AbA10,T:Il processo Clemenceau,1917,D:deAntoni
AlW40,T:The House of Rothschild,1934,D:Werker
AlW60,T:The Adventures of Sherlock Holmes,1939,D:Werker
BsK10,T:One Week,1920,D:Keaton
BsK12,T:Hard Luck,1921,D:Keaton
BsK13,T:The Paleface,1921,D:Keaton
BsK14,T:The Boat,1921,D:Keaton
BsK16,T:The Blacksmith,1921,D:Keaton
BsK17,T:The Haunted House,1921,D:Keaton
BsK15,T:Neighbors,1921,D:Keaton
BsK21,T:The Frozen North,1922,D:Keaton
BsK25,T:My Wife's Relations,1922,D:Keaton
BsK26,T:Day Dreams,1922,D:Keaton
BsK27,T:Cops,1922,D:Keaton
BsK32,T:The Love Nest,1923,D:Keaton
BsK35,T:The Baloonatic,1923,D:Keaton
BsK37,T:Our Hospitality,1923,D:Keaton
BsK39,T:The Three Ages,1923,D:Keaton
BsK40,T:The Navigator,1924,D:Keaton
BsK42,T:Sherlock jr.,1924,D:Keaton
BsK52,T:Go West,1925,D:Keaton
BsK55,T:The Three Ages,1925,D:Keaton
BsK58,T:Estrallos,1925,D:Keaton
BsK59,T:Battling Butler,1926,D:Keaton
BsK70,T:College,1927,D:Keaton
BsK82,T:Seven Chances,1930,D:Keaton
BsK90,T:One-Run Elmer,1935,D:Keaton
BsK91,T:Tars and Stripes,1935,D:Keaton
BsK95,T:Grand Slam Opera,1936,D:Keaton
FbM10,T:Cenere,1917,D:Mari
FLl4,T:The Only Way,1918,D:F.Lloyd
FLl7,T:Les Mis\'erables,1918,D:F.Lloyd
FLl10,T:Madame X,1920,D:F.Lloyd
FLl20,T:Oliver Twist,1922,D:F.Lloyd
FLl30,T:The Divine Lady,1929,D:F.Lloyd
FLl40,T:East Lynne,1931,D:F.Lloyd
FLl50,T:Passport to Hell,1932,D:F.Lloyd
FLl59,T:Cavalcade,1933,D:F.Lloyd
FLl62,T:Berkeley Square,1933,D:F.Lloyd
FLl70,T:Mutiny on the Bounty,1935,D:F.Lloyd
FLl75,T:Under Two Flags,1936,D:F.Lloyd
FLl80,T:Wells Fargo,1937,D:F.Lloyd
FLl85,T:Maid of Salem,1961,D:F.Lloyd
FLl89,T:If I were King,1939,D:F.Lloyd
FLl99,T:Blood on the Sun,1945,D:F.Lloyd
GM190,T:The Goldwyn Follies,1938,D:Geo.Marshall
GM200,T:Destry Rides Again,1939,D:Geo.Marshall
GM210,T:The Ghost Breakers,1940,D:Geo.Marshall
GM220,T:Murder He Says,1944,D:Geo.Marshall
GM222,T:Incendiary Blonde,1945,D:Geo.Marshall
GM223,T:The Blue Dahlia,1946,D:Geo.Marshall
GM224,T:Monsieur Beaucaire,1946,D:Geo.Marshall
GM225,T:The Happy Barber,1946,D:Geo.Marshall
GM226,Tm:The Perils of Pauline,1947,D:Geo.Marshall
GM227,T:Variety Girl,1947,D:Geo.Marshall
GM230,T:Fancy Pants,1950,D:Geo.Marshall
GM237,T:Houdini,1953,D:Geo.Marshall
GM238,T:Scared Stiff,1953,D:Geo.Marshall
GM240,T:Red Garters,1954,D:Geo.Marshall
GM242,T:Money From Home,1954,D:Geo.Marshall
GM300,T:Destry,1954,D:Geo.Marshall
GM305,T:The Gazebo,1959,D:Geo.Marshall
GM310,T:Papa's Delicate Condition,1963,D:Geo.Marshall
IF15,T:Marked Men,1920,D:J.Ford
IF43,T:The Iron Horse,1924,D:J.Ford
IF63,T:Men Without Women,1930,D:J.Ford
IF68,T:Arrowsmith,1931,D:J.Ford
IF73,T:The Lost Patrol,1934,D:J.Ford
IF75,T:Judge Priest,1934,D:J.Ford
IF76,T:The Whole Town's Talking,1935,D:J.Ford
IF77,T:The Informer,1935,D:J.Ford
IF78,T:Steamboat Round the Bend,1935,D:J.Ford
IF79,T:The Prisoner of Shark Island,1936,D:J.Ford
IF81,T:Wee Willie Winkie,1937,D:J.Ford
IF83,T:The Hurricane,1937,D:J.Ford
IF86,T:Stagecoach,1939,D:J.Ford
IF87,T:Young Mr.~Lincoln,1939,D:J.Ford
IF88,T:Drums Along the Mohawk,1939,D:J.Ford
IF89,T:The Grapes of Wrath,1940,D:J.Ford
IF90,T:The Long Voyage Home,1940,D:J.Ford
IF91,T:Tobacco Road,1941,D:J.Ford
IF92,T:How Green Was my Valley,1941,D:J.Ford
IF94,T:December 7,1942,D:J.Ford
IF98,T:My Darling Clementine,1946,D:J.Ford
IF99,T:Fort Apache,1948,D:J.Ford
IF100,T:The Three Godfathers,1948,D:J.Ford
IF101,T:She Wore a Yellow Ribbon,1949,D:J.Ford
IF103,T:Wagon Master,1953,D:J.Ford
IF106,T:The Quiet Man,1952,D:J.Ford
IF108,T:Mogambo,1953,D:J.Ford
IF109,T:The Sun Shines Bright,1954,D:J.Ford
IF111,T:Mr.~Roberts,1955,D:J.Ford
IF112,T:The Searchers,1956,D:J.Ford
IF113,T:The Wings of Eagles,1957,D:J.Ford
IF115,T:The Last Hurrah,1958,D:J.Ford
IF120,T:The Man Who Shot Liberty Valance,1962,D:J.Ford
IF125,Tm:Donovan's Reef,1963,D:J.Ford
IF129,T:Cheyenne Autumn,1964,D:J.Ford
IF135,T:Seven Women,1966,D:J.Ford
ISR5,T:Little Miss Hoover,1920,D:Robertson
ISR10,T:Dr.~Jekyll and Mr.~Hyde,1920,D:Robertson
ISR20,T:Captain of the Guard,1930,D:Robertson
ISR30,T:Our Little Girl,1935,D:Robertson
RAB10,T:The Black Mantilla,1917,D:Baldwin
RAB11,T:A Dream of Egypt,1917,D:Baldwin
RAB12,T:A Romany Rose,1917,D:Baldwin
RAB13,T:Little Mariana's Triumph,1917,D:Baldwin
RAB14,T:Amelita's Friend,1917,D:Baldwin
RWN2,T:The Good Bad Girl,1931,D:R.W.Neill
RWN10,T:Sherlock Holmes and the Secret Weapon,1942,D:R.W.Neill
RWN15,T:Frankenstein Meets the Wolf Man,1943,D:R.W.Neill
RWN20,T:Sherlock Holmes in Washington,1943,D:R.W.Neill
RWN24,T:Sherlock Holmes Faces Death,1943,D:R.W.Neill
RWN26,T:Sherlock Holmes and the Spider Woman,1944,D:R.W.Neill
RWN28,T:The Scarlet Claw,1944,D:R.W.Neill
RWN30,T:The Pearl of Death,1944,D:R.W.Neill
RWN34,T:The Woman in Green,1945,D:R.W.Neill
RWN36,T:The House of Fear,1945,D:R.W.Neill
RWN38,T:Pursuit to Algiers,1946,D:R.W.Neill
RWN41,T:Black Angel,1946,D:R.W.Neill
RWN44,T:Terror by Night,1946,D:R.W.Neill
RWN46,T:Dressed to Kill,1946,D:R.W.Neill
RyB4,T:The Girl with the Hatbox,1927,D:Boleslawski
RyB8,T:Rasputin and the Empress,1932,D:Boleslawski
RyB9,T:Hollywood Party,1934,D:Boleslawski
RyB10,T:The Painted Veil,1934,D:Boleslawski
RyB11,T:Clive of India,1935,D:Boleslawski
RyB12,T:Les Mis\'erables,1935,D:Boleslawski
RyB14,T:Metropolitan,1935,D:Boleslawski
RyB16,T:Theodora Goes Wild,1935,D:Boleslawski
RyB17,T:The Garden of Allah,1936,D:Boleslawski
RyB18,T:The Three Godfathers,1936,D:Boleslawski
ViS5,T:The Clodhopper,1917,D:Schertzinger
ViS53,T:The Return of Peter Grimm,1926,D:Schertzinger
ViS58,T:Forgotten Faces,1928,D:Schertzinger
ViS60,T:Redskin,1929,D:Schertzinger
ViS81,T:The Mikado,1939,D:Schertzinger
ViS83,T:Rhythm on the River,1940,D:Schertzinger
ViS84,T:Road to Singapore,1940,D:Schertzinger
ViS86,T:Road to Zanzibar,1941,D:Schertzinger
ViS87,T:The Fleet's In,1942,D:Schertzinger
ChB2,T:So Big,1923,D:Brabin
ChB5,T:The Bridge of San Luis Rey,1923,D:Brabin
ChB9,T:The Mask of Fu Manchu,1932,D:Brabin
EvS1,T:Blind Husbands,1918,D:vonStroheim
EvS2,T:The Devil's Passkey,1919,D:vonStroheim
EvS3,T:Foolish Wives,1921,D:vonStroheim
EvS5,T:Greed,1923,D:vonStroheim
EvS6,T:The Merry Widow,1925,D:vonStroheim
EvS7,T:The Wedding March,1927,D:vonStroheim
EvS8,T:Queen Kelly,1928,D:vonStroheim
FrN2,T:Sex,1920,D:Niblo
FrN3,T:The Mark of Zorro,1920,D:Niblo
FrN4,T:The Three Musketeers,1921,D:Niblo
FrN5,T:Blood and Sand,1923,D:Niblo
FrN8,T:Ben Hur,1927,D:Niblo
FrN9,T:Camille,1927,D:Niblo
FrN11,T:The Mysterious Lady,1928,D:Niblo
IMS10,T:Husbands and Lovers,1923,D:Stahl
IMS20,T:Back Street,1932,D:Stahl
IMS25,T:Imitation of Life,1934,D:Stahl
IMS30,T:The Magnificent Obsession,1935,D:Stahl
IMS35,T:Parnell,1937,D:Stahl
IMS40,T:When Tomorrow Comes,1939,D:Stahl
IMS50,T:Holy Matrimony,1943,D:Stahl
IMS55,T:The Keys of the Kingdom,1944,D:Stahl
IMS60,T:Leave Her to Heaven,1945,D:Stahl
IMS70,T:Oh You Beautiful Doll,1949,D:Stahl
JKm10,T:Song of Songs,1918,D:J.Kaufman
KV1,T:The Turn in the Road,1918,D:K.Vidor
KV23,T:The Big Parade,1925,D:K.Vidor
KV24,T:La Boheme,1926,D:K.Vidor
KV25,T:The Patsy,1927,D:K.Vidor
KV26,T:The Crowd,1928,D:K.Vidor
KV27,T:Show People,1928,D:K.Vidor
KV28,T:Hallelujah,1929,D:K.Vidor
KV30,T:Billy the Kid,1930,D:K.Vidor
KV31,T:Street Scene,1930,D:K.Vidor
KV32,T:The Champ,1931,D:K.Vidor
KV34,T:Bird of Paradise,1932,D:K.Vidor
KV36,T:Our Daily Bread,1934,D:K.Vidor
KV38,T:The Wdding Night,1935,D:K.Vidor
KV40,T:Stella Dallas,1936,D:K.Vidor
KV41,T:The Citadel,1938,D:K.Vidor
KV42,T:Northwest Passage,1939,D:K.Vidor
KV43,T:My Son My Son,1940,D:K.Vidor
KV50,T:An American Romance,1944,D:K.Vidor
KV54,T:Cover Girl,1944,D:K.Vidor
KV55,T:Together Again,1944,D:K.Vidor
KV56,T:Duel in the Sun,1946,D:K.Vidor
KV58,T:The Fountainhead,1949,D:K.Vidor
KV59,T:Beyond the Forest,1949,D:K.Vidor
KV60,T:Ruby Gentry,1952,D:K.Vidor
KV61,T:The Man Without a Star,1955,D:K.Vidor
KV62,T:Love Me Or Leave Me,1955,D:K.Vidor
KV64,T:War and Peace,1956,D:K.Vidor
TB10,T:The Virgin of Stamboul,1920,D:T.Browning
TB15,T:Under Two Flags,1922,D:T.Browning
TB34,T:The Big City,1927,D:T.Browning
TB35,T:London After Midnight,1927,D:T.Browning
TB40,T:West of Zanzibar,1928,D:T.Browning
TB45,T:The Unholy Three,1929,D:T.Browning
TB50,T:The Unholy Three,1930,D:T.Browning
TB55,T:Dracula,1930,D:T.Browning
TB60,T:Freaks,1932,D:T.Browning
TB67,T:The Mark of the Vampire,1935,D:Dr{T.Browning
TB70,T:The Devil Doll,1936,D:T.Browning
WAS50,T:Boy Crazy,1922,D:Seiter
WAS70,T:Girl Crazy,1932,D:Seiter
WAS77,T:Sons of the Desert,1933,D:Seiter
WAS80,T:The Richest Girl in The World,1932,D:Seiter
WAS82,T:If Only You Could Cook,1935,D:Seiter
WAS83,T:Roberta,1935,D:Seiter
WAS85,T:The Moon's Our Home,1936,D:Seiter
WAS90,T:This Is My Affair,1937,D:Seiter
WAS95,T:Room Service,1938,D:Seiter
WAS100,T:Three Blind Mice,1938,D:Seiter
WAS110,T:Broadway,1942,D:Seiter
WAS115,Tm:A Lady Takes a Chance,1943,D:Seiter
WAS120,T:The Affairs of Susan,1945,D:Seiter
WAS125,T:Lover Come Back,1945,D:Seiter
WAS130,T:A Touch of Venus,1948,D:Seiter
WvD33,T:Spoilers of the West,1928,D:VanDyke
WvD34,T:Wyoming,1928,D:VanDyke
WvD36,T:White Shadows in the South Seas,1928,D:VanDyke
WvD38,T:Trader Horn,1930,D:VanDyke
WvD43,T:Tarzan the Ape Man,1932,D:VanDyke
WvD49,T:Forsaking All Others,1934,D:VanDyke
WvD50,T:Manhattan Melodrama,1934,D:VanDyke
WvD51,T:The Thin Man,1934,D:VanDyke
WvD53,T:Naughty Marietta,1935,D:VanDyke
WvD54,T:I Live My Life,1935,D:VanDyke
T:San Francisco,1936,D:VanDyke,PN:John Emerson
WvD57,T:Love on the Run,1936,D:VanDyke
WvD58,T:Rose Marie,1936,D:VanDyke
WvD60,T:After The Thin Man,1936,D:VanDyke
WvD64,T:Marie Antoinette,1938,D:VanDyke
WvD65,T:Sweethearts,1938,D:VanDyke
WvD67,T:It's A Wonderful World,1939,D:VanDyke
WvD69,T:Another Thin Man,1939,D:VanDyke
WvD70,T:Andy Hardy Gets Spring Fever,1939,D:vanDyke
WvD72,T:Bitter Sweet,1939,D:VanDyke
WvD75,T:Rage in Heaven,1941,D:VanDyke
WvD76,T:Shadow of the Thin Man,1941,D:VanDyke
WvD78,T:I Married an Angel,1942,D:VanDyke
WvD79,T:Cairo,1942,D:VanDyke
AlP10,T:The Eyes of Youth,1919,D:Albert~Parker
AlP50,Tm:Blind Man's Bluff,1936,D:Albert~Parker
C30,T:The Way of Terror,1921,D:Curtiz
C40,T:Moon of Israel,1924,D:Curtiz
C65,T:The Third Degree,1926,D:Curtiz
C76,T:Mammy,1930,D:Curtiz
C87,T:Doctor X,1932,D:Curtiz
C89,T:Twenty-Thousand Years in Sing Sing,1933,D:Curtiz
C91,T:The Mystery of the Wax Museum,1933,D:Curtiz
C94,T:The Kennel Murder Case,1933,D:Curtiz
C98,T:British Agent,1934,D:Curtiz
C101,T:Black Fury,1935,D:Curtiz
C102,T:Front Page Woman,1935,D:Curtiz
C104,T:Captain Blood,1935,D:Curtiz
C106,Tm:Charge of the Light Brigade,1936,D:Curtiz
C109,T:Kid Galahad,1937,D:Curtiz
C112,T:The Adventures of Robin Hood,1938,D:Curtiz
C113,T:Four Daughters,1938,D:Curtiz
C115,T:Angels with Dirty Faces,1938,D:Curtiz
C117,T:Daughters Courageous,1938,D:Curtiz
C118,T:The Private Lives of Elizabeth and Essex,1939,D:Curtiz
C119,T:Dodge City,1939,D:Curtiz
C120,T:Four Wives,1939,D:Curtiz
C121,T:The Sea Hawk,1940,D:Curtiz
C122,T:The Santa Fe Trail,1940,D:Curtiz
C123,T:Virginia City,1940,D:Curtiz
C124,T:The Sea Wolf,1941,D:Curtiz
C126,T:Yankee Doodle Dandy,1942,D:Curtiz
C127,T:Casablanca,1942,D:Curtiz
C129,T:This is The Army,1943,D:Curtiz
C131,T:Passage to Marseilles,1944,D:Curtiz
C134,T:Mildred Pierce,1945,D:Curtiz
C135,T:Night and Day,1946,D:Curtiz
C136,T:Life with Father,1947,D:Curtiz
C140,T:Flamingo Road,1949,D:Curtiz
C142,T:Young Man with a Horn,1950,D:Curtiz
C143,T:The Breaking Point,1950,D:Curtiz
C146,T:Force of Arms,1951,D:Curtiz
C157,T:The Jazz Singer,1953,D:Curtiz
C160,T:We're No Angels,1954,D:Curtiz
C161,T:White Christmas,1954,D:Curtiz
C165,T:The Vagabond King,1956,D:Curtiz
C171,T:The Adventures of Huckleberry Finn,1960,D:Curtiz
CBa30,T:The Golden Princess,1919,D:Badger
CBa40,T:It,1927,D:Badger
CBa45,T:Paris,1929,D:Badger
CBa50,T:No No Nanette,1930,D:Badger
EmC10,T:The Mystery of the Yellow Room,1919,D:Chautard
FL4,T:Hara Kiri,1919,D:F.Lang
FL8,"T:Der M\""ude Tod",1921,D:F.Lang
FL9,"T:Dr.~Mabuse, der Spieler",1922,D:F.Lang
FL11,T:Sigfried,1923,D:F.Lang
FL12,T:Krimhild's Revenge,1924,D:F.Lang
FL13,T:Metropolis,1926,D:F.Lang
FL14,T:The Spy,1927,D:F.Lang
FL15,T:Die Frau im Mond,1928,D:F.Lang
FL16,T:M,1931,D:F.Lang
FL17,T:Das Testament des Dr.~Mabuse,1932,D:F.Lang
FL18,T:Liliom,1933,D:F.Lang
FL19,T:Fury,1936,D:F.Lang
FL20,T:You only Live Once,1937,D:F.Lang
FL23,T:Western Union,1941,D:F.Lang
FL24,T:Manhunt,1941,D:F.Lang
FL26,T:Hangmen Also Die,1942,D:F.Lang
FL27,T:The Woman in the Window,1944,D:F.Lang
FL28,T:Ministry of Fear,1944,D:F.Lang
FL29,T:Scarlet Street,1945,D:F.Lang
FL30,Tm:Cloak and Dagger,1946,D:F.Lang
FL35,Tm:Clash by Night,1952,D:F.Lang
FL37,T:The Big Heat,1953,D:F.Lang
FL40,T:Human Desire,1954,D:F.Lang
FL41,T:Moonfleet,1955,D:F.Lang
FL42,T:While the City Sleeps,1955,D:F.Lang
FL43,T:Beyond a Reasonable Doubt,1956,D:F.Lang
FL44,T:Der Tiger von Ischnapur,1958,D:F.Lang
FL45,T:Das Indische Grabmal,1958,D:F.Lang
FL46.,T:Die Tausend Augen des Dr.~Mabuse,1960,D:F.Lang
FM3,T:Nosferatu,1921,D:F.W.Murnau
FM4,T:Der Letzte Mann,1924,D:F.W.Murnau
FM6,T:Faustus,1926,D:F.W.Murnau
FM7,T:Sunrise,1927,D:F.W.Murnau
FM9,T:City Girl,1930,D:F.W.Murnau
FM10,T:Tabu,1931,D:F.W.Murnau
GAr50,T:College Coquette,1929,D:Archainbaud
GAr58,T:Thirteen Women,1932,D:Archainbaud
GAr59,T:The Penguin Pool Murder,1932,D:Archainbaud
GAr60,T:The Lost Squadron,1932,D:Archainbaud
GAr80,T:Some Like It Hot,1939,D:Archainbaud
GF30,T:The Man from Home,1922,D:Fitzmaurice
GF31,T:The Three Ghosts,1922,D:Fitzmaurice
GF40,T:Bella Donna,1923,D:Fitzmaurice
GF60,T:Dark Angel,1925,D:Fitzmaurice
GF70,T:Son of The Sheik,1926,D:Fitzmaurice
GF90,T:Lilac Time,1928,D:Fitzmaurice
GF150,T:Mata Hari,1932,D:Fitzmaurice
